Year,CensusID,Date,Site,DayNight,TideZone,IndexSpecies.SpeciesName,PredSize,EstimatedPredSize,PossibleChaemoPred,IndexSpecies_1.SpeciesName,PreySize,EstimatedPreySize,Drilling
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,16,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,15,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,16,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,10,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,8,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,15,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,17,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,15,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,10,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,11,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,10,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,9,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,16,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,16,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,16,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,10,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,15,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,15,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,11,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,11,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,15,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,10,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,9,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,11,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,10,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,10,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,12,TRUE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,15,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,17,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,15,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,16,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,9,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,10,TRUE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,10,TRUE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,10,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,11,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,708,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,9,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,709,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,10,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,8,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,15,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,16,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,9,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,15,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,9,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,8,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,8,TRUE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,9,TRUE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,11,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,15,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,15,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,15,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,16,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,10,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,8,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,11,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,9,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,16,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,11,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,8,TRUE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,8,TRUE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,17,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,11,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,11,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,8,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,9,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,9,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,8,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,11,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,10,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,9,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,9,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,9,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,8,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,8,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,8,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,15,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,9,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,8,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,10,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,16,FALSE,FALSE,Xenostrobus pulex,18,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,13,FALSE,FALSE,Chamaesipho columna,1,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,14,FALSE,FALSE,Xenostrobus pulex,8,TRUE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,15,FALSE,FALSE,Xenostrobus pulex,8,TRUE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,12,FALSE,FALSE,Xenostrobus pulex,16,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,16,FALSE,FALSE,Chamaesipho columna,2,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,12,FALSE,FALSE,Xenostrobus pulex,15,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,15,FALSE,FALSE,Epopella plicata,6,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,15,FALSE,FALSE,Xenostrobus pulex,6,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,8,FALSE,FALSE,Chamaesipho columna,2,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,14,FALSE,FALSE,Chamaesipho columna,2,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,14,FALSE,FALSE,Chamaesipho columna,2,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,9,FALSE,FALSE,Xenostrobus pulex,6,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,13,FALSE,FALSE,Xenostrobus pulex,10,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,11,FALSE,FALSE,Chamaesipho columna,2,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,10,FALSE,FALSE,Chamaesipho columna,1,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,13,FALSE,FALSE,Chamaesipho columna,1,FALSE,FALSE
2007,710,2/6/2007,TaurangaHead,Day,High,Haustrum scobina,7,FALSE,FALSE,Xenostrobus pulex,4,FALSE,FALSE
2007,782,5/14/2007,CapeFoulwind,Day,High,Haustrum scobina,16,FALSE,FALSE,Chamaesipho columna,2,FALSE,FALSE
2007,782,5/14/2007,CapeFoulwind,Day,High,Haustrum scobina,15,FALSE,FALSE,Chamaesipho columna,1,FALSE,FALSE
2007,782,5/14/2007,CapeFoulwind,Day,High,Haustrum scobina,13,FALSE,FALSE,Xenostrobus pulex,9,FALSE,FALSE
2007,782,5/14/2007,CapeFoulwind,Day,High,Haustrum scobina,12,FALSE,FALSE,Chamaesipho columna,1,FALSE,FALSE
2007,782,5/14/2007,CapeFoulwind,Day,High,Haustrum scobina,16,FALSE,FALSE,Chamaesipho columna,2,FALSE,FALSE
2007,782,5/14/2007,CapeFoulwind,Day,High,Haustrum scobina,11,FALSE,FALSE,Chamaesipho columna,1,FALSE,FALSE
2007,782,5/14/2007,CapeFoulwind,Day,High,Haustrum scobina,9,FALSE,FALSE,Chamaesipho columna,2,FALSE,FALSE
2007,782,5/14/2007,CapeFoulwind,Day,High,Haustrum scobina,18,FALSE,FALSE,Chamaesipho columna,1,FALSE,FALSE
2007,782,5/14/2007,CapeFoulwind,Day,High,Haustrum scobina,11,FALSE,FALSE,Xenostrobus pulex,4,FALSE,FALSE
2007,782,5/14/2007,CapeFoulwind,Day,High,Haustrum scobina,13,FALSE,FALSE,Chamaesipho columna,2,FALSE,FALSE
2007,782,5/14/2007,CapeFoulwind,Day,High,Haustrum scobina,12,FALSE,FALSE,Xenostrobus pulex,10,FALSE,FALSE
2007,782,5/14/2007,CapeFoulwind,Day,High,Haustrum scobina,14,FALSE,FALSE,Xenostrobus pulex,14,FALSE,FALSE
2007,782,5/14/2007,CapeFoulwind,Day,High,Haustrum scobina,15,FALSE,FALSE,Epopella plicata,2,FALSE,FALSE
2007,782,5/14/2007,CapeFoulwind,Day,High,Haustrum scobina,11,FALSE,FALSE,Chamaesipho columna,2,FALSE,FALSE
2007,782,5/14/2007,CapeFoulwind,Day,High,Haustrum scobina,15,FALSE,FALSE,Chamaesipho columna,2,FALSE,FALSE
2007,782,5/14/2007,CapeFoulwind,Day,High,Haustrum scobina,12,FALSE,FALSE,Chamaesipho columna,1,FALSE,FALSE
2007,782,5/14/2007,CapeFoulwind,Day,High,Haustrum scobina,9,FALSE,FALSE,Chamaesipho columna,1,FALSE,FALSE
2007,782,5/14/2007,CapeFoulwind,Day,High,Haustrum scobina,18,FALSE,FALSE,Chamaesipho columna,2,FALSE,FALSE
2007,782,5/14/2007,CapeFoulwind,Day,High,Haustrum scobina,12,FALSE,FALSE,Chamaesipho columna,1,FALSE,FALSE
2007,782,5/14/2007,CapeFoulwind,Day,High,Haustrum scobina,11,FALSE,FALSE,Chamaesipho columna,2,FALSE,FALSE
2007,782,5/14/2007,CapeFoulwind,Day,High,Haustrum scobina,15,FALSE,FALSE,Chamaesipho columna,2,FALSE,FALSE
2007,782,5/14/2007,CapeFoulwind,Day,High,Haustrum scobina,14,FALSE,FALSE,Chamaesipho columna,2,FALSE,FALSE
2007,782,5/14/2007,CapeFoulwind,Day,High,Haustrum scobina,11,FALSE,FALSE,Epopella plicata,1,FALSE,FALSE
2007,782,5/14/2007,CapeFoulwind,Day,High,Haustrum scobina,12,FALSE,FALSE,Xenostrobus pulex,14,FALSE,FALSE
2007,782,5/14/2007,CapeFoulwind,Day,High,Haustrum scobina,13,FALSE,FALSE,Chamaesipho columna,1,FALSE,FALSE
2007,782,5/14/2007,CapeFoulwind,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,782,5/14/2007,CapeFoulwind,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,782,5/14/2007,CapeFoulwind,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,782,5/14/2007,CapeFoulwind,Day,High,Haustrum scobina,14,TRUE,FALSE,Not Feeding,0,FALSE,FALSE
2007,782,5/14/2007,CapeFoulwind,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,782,5/14/2007,CapeFoulwind,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,782,5/14/2007,CapeFoulwind,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,782,5/14/2007,CapeFoulwind,Day,High,Haustrum scobina,11,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,782,5/14/2007,CapeFoulwind,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2007,782,5/14/2007,CapeFoulwind,Day,High,Haustrum scobina,9,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
