Year,Expt/Location,Aerated/Flowthrough/Neither,Temperature,Container/Individual_#,Pred,PredSource,PredSize,Prey,PreySource,PreySize,Risellopsis_varia height,Drilled?,Prey_post-consumption_Weight,with_operculum_or_radula?,operc_weight,est._%_consumed,leftover_tissue_weight_(dried),Comment,Start_1st,Start_2nd,Exact_Start,End_1st,End_2nd,Exact_End,Min_(days),Max_(days),Midpoint_(days),Start_+_End_Windows,Inverse Window (for Weighting),Both_Start_and_End_within_+/-2hr24min__window
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c11-6,Haustrum scobina,Paia Point,12.3,Risellopsis varia,Rakautara & Paia Point,3.3,2.3,FALSE,0.005,FALSE,,100,0,,6/23/07 13:05,6/23/07 14:04,,6/23/07 23:05,6/24/07 8:36,,0.38,0.81,0.59,10:30:00,2.23,FALSE
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c29-6,Haustrum scobina,Paia Point,13.8,Notoacmea Radial,Rakautara & Paia Point,5.7,,TRUE,0.013,FALSE,,100,0,,6/23/07 13:05,6/23/07 14:04,,6/23/07 23:05,6/24/07 8:36,,0.38,0.81,0.59,10:30:00,2.23,FALSE
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c30-6,Haustrum scobina,Paia Point,10.7,Risellopsis varia,Rakautara & Paia Point,3.6,2.3,TRUE,0.006,FALSE,,100,0,,6/23/07 19:06,6/23/07 20:06,,6/24/07 10:05,6/24/07 11:08,,0.58,0.67,0.63,2:03:00,10.48,TRUE
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c2-6,Haustrum scobina,Paia Point,9.9,Risellopsis varia,Rakautara & Paia Point,3.5,2.5,TRUE,0.005,FALSE,,100,0,,6/23/07 13:05,6/23/07 14:04,,6/24/07 10:10,6/24/07 11:12,,0.84,0.92,0.88,2:01:00,10.64,TRUE
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c34-6,Haustrum haustorium,EPFS Rocks,16.3,Notoacmea Radial,Rakautara & Paia Point,3.1,,FALSE,0.003,FALSE,,100,0,,6/24/07 10:05,6/24/07 11:08,,6/24/07 11:08,6/24/07 12:02,,0,0.08,0.04,1:57:00,10.96,TRUE
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c37-6,Haustrum haustorium,EPFS Rocks,26.4,Notoacmea Radial,Rakautara & Paia Point,3.9,,FALSE,0.004,FALSE,,100,0,,6/24/07 9:17,6/24/07 10:05,,6/24/07 12:02,6/24/07 13:10,,0.08,0.16,0.12,1:56:00,11.04,TRUE
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c40-6,Haustrum haustorium,EPFS Rocks,23.3,Notoacmea Radial,Rakautara & Paia Point,5.1,,FALSE,0.014,FALSE,,100,0,,6/24/07 11:08,6/24/07 12:02,,6/24/07 12:02,6/24/07 13:10,,0,0.08,0.04,2:02:00,10.56,TRUE
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c42-6,Haustrum haustorium,EPFS Rocks,23.7,Notoacmea Radial,Rakautara & Paia Point,4.5,,FALSE,0.013,FALSE,,100,0,,6/24/07 9:17,6/24/07 10:05,,6/24/07 12:02,6/24/07 13:10,,0.08,0.16,0.12,1:56:00,11.04,TRUE
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c27-6,Haustrum scobina,Paia Point,9.2,Risellopsis varia,Rakautara & Paia Point,2.3,1.3,FALSE,0.002,FALSE,,100,0,,6/23/07 18:23,6/23/07 19:10,,6/24/07 12:04,6/24/07 13:14,,0.7,0.79,0.74,1:57:00,10.96,TRUE
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c33-6,Haustrum haustorium,EPFS Rocks,18.4,Notoacmea Net,Rakautara & Paia Point,4,,FALSE,0.006,FALSE,,100,0,,6/24/07 9:17,6/24/07 10:05,,6/24/07 13:10,6/24/07 14:03,,0.13,0.2,0.16,1:41:00,12.48,TRUE
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c1-6,Haustrum scobina,Paia Point,10.8,Risellopsis varia,Rakautara & Paia Point,3.1,1.9,TRUE,0.003,FALSE,,100,0,,6/23/07 23:05,6/24/07 8:36,,6/24/07 13:14,6/24/07 14:09,,0.19,0.63,0.41,10:26:00,2.25,FALSE
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c31-6,Haustrum haustorium,EPFS Rocks,15.4,Notoacmea Radial,Rakautara & Paia Point,4.2,,FALSE,0.006,FALSE,,100,0,broken shell,6/24/07 10:05,6/24/07 11:08,,6/24/07 14:03,6/24/07 15:04,,0.12,0.21,0.16,2:04:00,10.4,TRUE
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c33-6,Haustrum haustorium,EPFS Rocks,18.4,Notoacmea Radial,Rakautara & Paia Point,5.8,,FALSE,0.013,FALSE,,100,0,,6/24/07 13:10,6/24/07 14:03,,6/24/07 14:03,6/24/07 15:04,,0,0.08,0.04,1:54:00,11.21,TRUE
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c40-6,Haustrum haustorium,EPFS Rocks,23.3,Notoacmea Radial,Rakautara & Paia Point,5.2,,FALSE,0.012,FALSE,,100,0,,6/24/07 12:02,6/24/07 13:10,,6/24/07 14:03,6/24/07 15:04,,0.04,0.13,0.08,2:09:00,10.04,TRUE
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c42-6,Haustrum haustorium,EPFS Rocks,23.7,Notoacmea Radial,Rakautara & Paia Point,4,,FALSE,0.005,FALSE,,100,0,,6/24/07 12:02,6/24/07 13:10,,6/24/07 14:03,6/24/07 15:04,,0.04,0.13,0.08,2:09:00,10.04,TRUE
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c30-6,Haustrum scobina,Paia Point,9.9,Notoacmea Radial,Rakautara & Paia Point,5.5,,FALSE,0.01,FALSE,,100,0,,6/23/07 23:05,6/24/07 8:36,,6/24/07 14:09,6/24/07 15:09,,0.23,0.67,0.45,10:31:00,2.23,FALSE
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c12-6,Haustrum scobina,Paia Point,16.4,Notoacmea Radial,Rakautara & Paia Point,7.1,,FALSE,0.032,FALSE,,100,0,,6/23/07 22:06,6/24/07 8:31,,6/24/07 15:04,6/24/07 16:08,,0.27,0.75,0.51,11:29:00,2.05,FALSE
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c37-6,Haustrum haustorium,EPFS Rocks,26.4,Notoacmea Radial,Rakautara & Paia Point,4.9,,FALSE,0.01,FALSE,,100,0,,6/24/07 12:02,6/24/07 13:10,,6/24/07 15:04,6/24/07 16:08,,0.08,0.17,0.13,2:12:00,9.84,TRUE
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c39-6,Haustrum haustorium,EPFS Rocks,11.5,Notoacmea Radial,Rakautara & Paia Point,3.4,,FALSE,0.003,FALSE,,100,0,,6/24/07 9:17,6/24/07 10:05,,6/24/07 15:04,6/24/07 16:08,,0.21,0.29,0.25,1:52:00,11.39,TRUE
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c19-6,Haustrum haustorium,EPFS Rocks,28.2,Notoacmea Radial,Rakautara & Paia Point,5.8,,FALSE,0.021,FALSE,,100,0,,6/24/07 14:09,6/24/07 15:09,,6/24/07 15:09,6/24/07 16:13,,0,0.09,0.04,2:04:00,10.4,TRUE
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c40-6,Haustrum haustorium,EPFS Rocks,23.3,Notoacmea Radial,Rakautara & Paia Point,4.3,,FALSE,0.01,FALSE,,100,0,broken shell,6/24/07 14:03,6/24/07 15:04,,6/24/07 16:08,6/24/07 17:04,,0.04,0.13,0.09,1:57:00,10.96,TRUE
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c42-6,Haustrum haustorium,EPFS Rocks,23.7,Notoacmea Radial,Rakautara & Paia Point,5,,FALSE,0.012,FALSE,,100,0,,6/24/07 14:03,6/24/07 15:04,,6/24/07 16:08,6/24/07 17:04,,0.04,0.13,0.09,1:57:00,10.96,TRUE
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c33-6,Haustrum scobina,Paia Point,15.7,Notoacmea Radial,Rakautara & Paia Point,5.9,,TRUE,0.023,FALSE,,100,0,,6/23/07 22:08,6/23/07 23:05,,6/24/07 16:13,6/24/07 17:13,,0.71,0.8,0.75,1:57:00,10.96,TRUE
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c5-6,Haustrum scobina,Paia Point,11.1,Risellopsis varia,Rakautara & Paia Point,3.9,2.2,TRUE,0.007,FALSE,,100,0,,6/23/07 23:05,6/24/07 8:36,,6/24/07 21:13,6/24/07 22:08,,0.53,0.96,0.74,10:26:00,2.25,FALSE
2007,H-Times-TopLab-LowTemp,Aerated,10.8,c32-6,Haustrum scobina,Paia Point,9.3,Risellopsis varia,Rakautara & Paia Point,2.8,1.4,TRUE,0.004,FALSE,,100,0,,6/24/07 9:10,6/24/07 10:03,,6/24/07 21:59,6/25/07 8:22,,0.5,0.97,0.73,11:16:00,2.09,FALSE
2007,H-Times-TopLab-LowTemp,Aerated,10.8,c9-6,Haustrum haustorium,EPFS Rocks,31.3,Notoacmea Radial,Rakautara & Paia Point,5.7,,FALSE,0.013,FALSE,,100,0,,6/24/07 21:59,6/25/07 8:22,,6/24/07 21:59,6/25/07 8:22,,0,0.43,0.22,20:46:00,1.14,FALSE
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c4-6,Haustrum scobina,Paia Point,11.1,Risellopsis varia,Rakautara & Paia Point,3.6,2.2,TRUE,0.007,FALSE,,100,0,,6/24/07 9:17,6/24/07 10:05,,6/24/07 22:03,6/25/07 8:29,,0.5,0.97,0.73,11:14:00,2.09,FALSE
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c16-6,Haustrum scobina,Paia Point,11.5,Risellopsis varia,Rakautara & Paia Point,3.5,2.2,TRUE,0.006,FALSE,,100,0,,6/24/07 13:10,6/24/07 14:03,,6/24/07 22:03,6/25/07 8:29,,0.33,0.8,0.57,11:19:00,2.08,FALSE
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c33-6,Haustrum haustorium,EPFS Rocks,18.4,Notoacmea Radial,Rakautara & Paia Point,3.8,,FALSE,0.004,FALSE,,100,0,,6/24/07 22:03,6/25/07 8:29,,6/24/07 22:03,6/25/07 8:29,,0,0.43,0.22,20:52:00,1.14,FALSE
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c36-6,Haustrum haustorium,EPFS Rocks,13.3,Notoacmea Black,Rakautara & Paia Point,5,,FALSE,0.014,FALSE,,100,0,,6/24/07 22:03,6/25/07 8:29,,6/24/07 22:03,6/25/07 8:29,,0,0.43,0.22,20:52:00,1.14,FALSE
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c3-6,Haustrum scobina,Paia Point,10.7,Risellopsis varia,Rakautara & Paia Point,5.2,3.7,TRUE,0.023,FALSE,,100,0,,6/23/07 14:04,6/23/07 15:06,,6/24/07 22:08,6/25/07 8:37,,1.29,1.77,1.53,11:31:00,2.04,FALSE
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c26-6,Haustrum scobina,Paia Point,10.3,Risellopsis varia,Rakautara & Paia Point,3.9,2.3,TRUE,0.008,FALSE,,100,0,,6/23/07 16:07,6/23/07 18:23,,6/24/07 22:08,6/25/07 8:37,,1.16,1.69,1.42,12:45:00,1.85,FALSE
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c11-6,Haustrum scobina,Paia Point,12.3,Risellopsis varia,Rakautara & Paia Point,2.9,1.8,TRUE,0.004,FALSE,,100,0,,6/24/07 22:08,6/25/07 8:37,,6/24/07 22:08,6/25/07 8:37,,0,0.44,0.22,20:58:00,1.13,FALSE
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c18-6,Haustrum haustorium,EPFS Rocks,17,Notoacmea Radial,Rakautara & Paia Point,3,,FALSE,0.002,FALSE,,100,0,,6/24/07 22:08,6/25/07 8:37,,6/24/07 22:08,6/25/07 8:37,,0,0.44,0.22,20:58:00,1.13,FALSE
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c18-6,Haustrum haustorium,EPFS Rocks,17,Notoacmea Radial,Rakautara & Paia Point,3.3,,FALSE,0.003,FALSE,,100,0,,6/24/07 22:08,6/25/07 8:37,,6/24/07 22:08,6/25/07 8:37,,0,0.44,0.22,20:58:00,1.13,FALSE
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c18-6,Haustrum haustorium,EPFS Rocks,17,Notoacmea Radial,Rakautara & Paia Point,3.7,,FALSE,0.004,FALSE,,100,0,,6/24/07 22:08,6/25/07 8:37,,6/24/07 22:08,6/25/07 8:37,,0,0.44,0.22,20:58:00,1.13,FALSE
2007,H-Times-TopLab-LowTemp,Aerated,10.8,c21-6,Haustrum scobina,Paia Point,14.3,Notoacmea Radial,Rakautara & Paia Point,5.5,,FALSE,0.009,FALSE,,100,0,,6/23/07 12:09,6/23/07 13:02,,6/24/07 23:00,6/25/07 8:27,,1.42,1.85,1.63,10:20:00,2.27,FALSE
2007,H-Times-TopLab-LowTemp,Aerated,10.8,c13-6,Haustrum scobina,Paia Point,17.7,Notoacmea Radial,Rakautara & Paia Point,7.1,,FALSE,0.037,FALSE,,100,0,,6/24/07 18:02,6/24/07 19:05,,6/25/07 11:33,6/25/07 12:36,,0.69,0.77,0.73,2:06:00,10.26,TRUE
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c18-6,Haustrum haustorium,EPFS Rocks,17,Notoacmea Radial,Rakautara & Paia Point,4.4,,FALSE,0.006,FALSE,,100,0,,6/25/07 8:37,6/25/07 9:38,,6/25/07 11:39,6/25/07 12:49,,0.08,0.18,0.13,2:11:00,9.9,TRUE
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c30-6,Haustrum scobina,Paia Point,9.9,Notoacmea Radial,Rakautara & Paia Point,5.2,,FALSE,0.01,FALSE,,100,0,,6/24/07 22:08,6/25/07 8:37,,6/25/07 11:39,6/25/07 12:49,,0.13,0.61,0.37,11:39:00,2.02,FALSE
2007,H-Times-TopLab-LowTemp,Aerated,10.8,c2-6,Haustrum haustorium,EPFS Rocks,12.8,Notoacmea Black,Rakautara & Paia Point,5.3,,FALSE,0.014,FALSE,,100,0,,6/24/07 15:02,6/24/07 16:05,,6/25/07 12:36,6/25/07 14:27,,0.85,0.98,0.92,2:54:00,7.64,FALSE
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c17-6,Haustrum scobina,Paia Point,14,Risellopsis varia,Rakautara & Paia Point,3.9,2.2,TRUE,0.008,FALSE,,100,0,,6/24/07 21:09,6/24/07 22:03,,6/25/07 12:43,6/25/07 14:32,,0.61,0.72,0.67,2:43:00,8.12,FALSE
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c36-6,Haustrum haustorium,EPFS Rocks,13.3,Notoacmea Radial,Rakautara & Paia Point,3.5,,FALSE,0.004,FALSE,,100,0,,6/25/07 9:35,6/25/07 10:33,,6/25/07 12:43,6/25/07 14:32,,0.09,0.21,0.15,2:47:00,7.94,FALSE
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c19-6,Haustrum scobina,Paia Point,11.9,Risellopsis varia,Rakautara & Paia Point,0.7,1.8,TRUE,0.006,FALSE,,100,0,,6/24/07 22:03,6/25/07 8:29,,6/25/07 17:36,6/25/07 18:31,,0.38,0.85,0.62,11:21:00,2.07,FALSE
2007,H-Times-CameraCaptured-Seatable,Flow,10,c2-4-4,Haustrum haustorium,Paia Point,15.3,Chamaesipho brunnea,Intertunnel,1.7,,FALSE,,FALSE,,100,0,"? Prey ID, top-entry, unsure of start",6/24/07 18:32,,yes,6/25/07 17:38,,yes,0.96,0.96,0.96,0:00:00,100,TRUE
2007,H-Times-TopLab-LowTemp,Aerated,10.8,c3-6,Haustrum haustorium,EPFS Rocks,20.2,Notoacmea Radial,Rakautara & Paia Point,6.3,,FALSE,0.023,FALSE,,100,0,,6/24/07 15:02,6/24/07 16:05,,6/25/07 19:05,6/25/07 20:01,,1.13,1.21,1.17,1:59:00,10.79,TRUE
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c8-6,Haustrum scobina,Paia Point,12.3,Risellopsis varia,Rakautara & Paia Point,2.7,1.6,TRUE,0.002,FALSE,,100,0,,6/25/07 9:35,6/25/07 10:33,,6/25/07 21:33,6/25/07 22:32,,0.46,0.54,0.5,1:57:00,10.96,TRUE
2007,H-Times-TopLab-LowTemp,Aerated,10.8,c21-6,Haustrum scobina,Paia Point,14.3,Notoacmea Radial,Rakautara & Paia Point,5.3,,FALSE,0.009,FALSE,,100,0,,6/24/07 23:00,6/25/07 8:27,,6/25/07 21:59,6/26/07 8:22,,0.56,1.39,0.98,19:50:00,1.2,FALSE
2007,H-Times-TopLab-LowTemp,Aerated,10.8,c8-6,Haustrum haustorium,EPFS Rocks,21.5,Notoacmea Radial,Rakautara & Paia Point,4.9,,FALSE,0.011,FALSE,,100,0,,6/25/07 19:32,6/25/07 20:30,,6/25/07 22:30,6/25/07 23:30,,0.08,0.17,0.12,1:58:00,10.88,TRUE
2007,H-Times-TopLab-LowTemp,Aerated,10.8,c3-7,Haustrum haustorium,EPFS Rocks,16.4,Notoacmea Radial,Rakautara & Paia Point,5.6,,FALSE,0.012,FALSE,,100,0,,6/25/07 14:27,6/25/07 15:32,,6/25/07 23:30,6/26/07 7:50,,0.33,0.72,0.53,9:25:00,2.49,FALSE
2007,H-Times-TopLab-LowTemp,Aerated,10.8,c31-6,Haustrum scobina,Paia Point,11.7,Risellopsis varia,Rakautara & Paia Point,2.4,1.3,TRUE,0.003,FALSE,,100,0,,6/25/07 9:33,6/25/07 10:30,,6/25/07 23:30,6/26/07 7:50,,0.54,0.93,0.74,9:17:00,2.52,FALSE
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c4-6,Haustrum scobina,Paia Point,11.1,Risellopsis varia,Rakautara & Paia Point,3,2.1,TRUE,0.005,FALSE,,100,0,,6/25/07 12:43,6/25/07 14:32,,6/25/07 23:35,6/26/07 7:57,,0.38,0.8,0.59,10:11:00,2.3,FALSE
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c22-6,Haustrum scobina,Paia Point,13.9,Notoacmea Radial,Rakautara & Paia Point,5.9,,TRUE,0.018,FALSE,,100,0,,6/24/07 22:08,6/25/07 8:37,,6/25/07 23:41,6/26/07 8:04,,0.63,1.41,1.02,18:52:00,1.26,FALSE
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c28-6,Haustrum scobina,Paia Point,12.5,Notoacmea Radial,Rakautara & Paia Point,4.6,,FALSE,0.009,FALSE,,100,0,,6/24/07 22:08,6/25/07 8:37,,6/25/07 23:41,6/26/07 8:04,,0.63,1.41,1.02,18:52:00,1.26,FALSE
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c28-6,Haustrum scobina,Paia Point,12.5,Notoacmea Radial,Rakautara & Paia Point,5.7,,FALSE,0.019,FALSE,,100,0,,6/25/07 23:41,6/26/07 8:04,,6/25/07 23:41,6/26/07 8:04,,0,0.35,0.17,16:46:00,1.41,FALSE
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c16-6,Haustrum scobina,Paia Point,11.5,Risellopsis varia,Rakautara & Paia Point,2.3,1.2,FALSE,0.002,FALSE,,100,0,,6/25/07 23:35,6/26/07 7:57,,6/26/07 14:06,6/26/07 15:04,,0.26,0.65,0.45,9:20:00,2.51,FALSE
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c33-6,Haustrum haustorium,EPFS Rocks,18.4,Notoacmea Radial,Rakautara & Paia Point,4.7,,FALSE,0.011,FALSE,,100,0,,6/26/07 9:03,6/26/07 10:08,,6/26/07 14:06,6/26/07 15:04,,0.17,0.25,0.21,2:03:00,10.48,TRUE
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c45-6,Haustrum haustorium,EPFS Rocks,21.7,Notoacmea Radial,Rakautara & Paia Point,5.5,,FALSE,0.019,FALSE,,100,0,,6/26/07 15:04,6/26/07 16:02,,6/26/07 18:01,6/26/07 19:03,,0.08,0.17,0.12,2:00:00,10.71,TRUE
2007,H-Times-CameraCaptured-Seatable,Flow,10,c3-3-5,Haustrum scobina,Paia Point,11.8,Chamaesipho brunnea,Intertunnel,1.7,,FALSE,,FALSE,,100,0,"? Prey ID, top-entry",6/25/07 17:47,6/25/07 18:01,,6/26/07 18:30,6/26/07 18:31,,1.02,1.03,1.03,0:15:00,48.98,TRUE
2007,H-Times-TopLab-LowTemp,Aerated,10.8,c21-6,Haustrum scobina,Paia Point,14.3,Notoacmea Radial,Rakautara & Paia Point,5.7,,TRUE,0.018,FALSE,,100,0,,6/25/07 21:59,6/26/07 8:22,,6/26/07 18:59,6/26/07 20:00,,0.44,0.92,0.68,11:24:00,2.06,FALSE
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c12-6,Haustrum scobina,Paia Point,6.5,Risellopsis varia,Rakautara & Paia Point,1.8,1.1,TRUE,0.001,FALSE,,100,0,,6/25/07 23:41,6/26/07 8:04,,6/26/07 21:06,6/26/07 22:05,,0.54,0.93,0.74,9:22:00,2.5,FALSE
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c20-6,Haustrum haustorium,EPFS Rocks,16.8,Notoacmea Radial,Rakautara & Paia Point,4.4,,FALSE,0.006,FALSE,,100,0,,6/26/07 18:06,6/26/07 19:07,,6/26/07 22:05,6/27/07 8:25,,0.12,0.6,0.36,11:21:00,2.07,FALSE
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c20-6,Haustrum haustorium,EPFS Rocks,16.8,Notoacmea Radial,Rakautara & Paia Point,3.3,,FALSE,0.003,FALSE,,100,0,,6/26/07 22:05,6/27/07 8:25,,6/26/07 22:05,6/27/07 8:25,,0,0.43,0.22,20:40:00,1.15,FALSE
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c29-6,Haustrum scobina,Paia Point,13.8,Notoacmea Radial,Rakautara & Paia Point,6,,FALSE,0.015,FALSE,,100,0,,6/26/07 17:06,6/26/07 18:06,,6/26/07 22:05,6/27/07 8:25,,0.17,0.64,0.4,11:20:00,2.07,FALSE
2007,H-Times-TopLab-LowTemp,Aerated,10.8,c6-6,Haustrum haustorium,EPFS Rocks,11.9,Notoacmea Radial,Rakautara & Paia Point,4.5,,FALSE,0.009,FALSE,,100,0,,6/26/07 10:05,6/26/07 11:01,,6/27/07 8:15,6/27/07 9:31,,0.88,0.98,0.93,2:12:00,9.84,TRUE
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c3-6,Haustrum scobina,Paia Point,10.7,Risellopsis varia,Rakautara & Paia Point,5.2,3.9,TRUE,0.025,FALSE,,100,0,,6/26/07 9:09,6/26/07 10:13,,6/27/07 8:25,6/27/07 9:38,,0.93,1.02,0.97,2:17:00,9.51,TRUE
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c28-6,Haustrum scobina,Paia Point,12.5,Notoacmea Radial,Rakautara & Paia Point,5.3,,FALSE,0.012,FALSE,,100,0,,6/26/07 18:06,6/26/07 19:07,,6/27/07 8:25,6/27/07 9:38,,0.55,0.65,0.6,2:14:00,9.7,TRUE
2007,H-Times-TopLab-LowTemp,Aerated,10.8,c1-6,Haustrum haustorium,EPFS Rocks,29.7,Notoacmea Radial,Rakautara & Paia Point,6.3,,FALSE,0.019,FALSE,,100,0,,6/27/07 10:31,6/27/07 11:29,,6/27/07 11:29,6/27/07 12:29,,0,0.08,0.04,1:58:00,10.88,TRUE
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c43-6,Haustrum haustorium,EPFS Rocks,16.3,Notoacmea Radial,Rakautara & Paia Point,4.6,,FALSE,0.009,FALSE,,100,0,,6/27/07 8:19,6/27/07 9:34,,6/27/07 11:32,6/27/07 12:35,,0.08,0.18,0.13,2:18:00,9.45,TRUE
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c22-6,Haustrum scobina,Paia Point,13.9,Notoacmea Radial,Rakautara & Paia Point,6.3,,FALSE,0.022,FALSE,,100,0,,6/26/07 22:05,6/27/07 8:25,,6/27/07 11:35,6/27/07 12:41,,0.13,0.61,0.37,11:26:00,2.06,FALSE
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c30-6,Haustrum scobina,Paia Point,13.8,Notoacmea Radial,Rakautara & Paia Point,5.6,,FALSE,0.017,FALSE,,100,0,,6/26/07 22:05,6/27/07 8:25,,6/27/07 11:35,6/27/07 12:41,,0.13,0.61,0.37,11:26:00,2.06,FALSE
2007,H-Times-TopLab-LowTemp,Aerated,10.8,c23-6,Haustrum scobina,Paia Point,11.1,Risellopsis varia,Rakautara & Paia Point,3.5,2.3,TRUE,0.007,FALSE,,100,0,,6/26/07 12:58,6/26/07 14:00,,6/27/07 14:31,6/27/07 15:32,,1.02,1.11,1.06,2:03:00,10.48,TRUE
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c25-6,Haustrum scobina,Paia Point,13.6,Risellopsis varia,Rakautara & Paia Point,3.8,2.6,TRUE,0.009,FALSE,,100,0,,6/26/07 20:02,6/26/07 21:04,,6/27/07 14:32,6/27/07 15:36,,0.73,0.82,0.77,2:06:00,10.26,TRUE
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c38-7,Haustrum scobina,Paia Point,9,Risellopsis varia,Rakautara & Paia Point,2.5,1.8,TRUE,0.002,FALSE,,100,0,,6/26/07 22:03,6/27/07 8:19,,6/27/07 14:32,6/27/07 15:36,,0.26,0.73,0.5,11:20:00,2.07,FALSE
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c12-6,Haustrum scobina,Paia Point,6.5,Risellopsis varia,Rakautara & Paia Point,2.5,1.4,FALSE,0.003,FALSE,,100,0,,6/26/07 22:05,6/27/07 8:25,,6/27/07 14:35,6/27/07 15:41,,0.26,0.73,0.5,11:26:00,2.06,FALSE
2007,H-Times-TopLab-LowTemp,Aerated,10.8,c3-6,Haustrum haustorium,EPFS Rocks,20.2,Notoacmea Radial,Rakautara & Paia Point,4.8,,FALSE,0.013,FALSE,,100,0,,6/27/07 9:31,6/27/07 10:31,,6/27/07 15:32,6/27/07 16:48,,0.21,0.3,0.26,2:16:00,9.57,TRUE
2007,H-Times-CameraCaptured-Seatable,Flow,10,c1-1-2,Haustrum scobina,Paia Point,11.1,Chamaesipho brunnea,Intertunnel,1.5,,FALSE,,FALSE,,100,0,"? Prey ID, top-entry",6/26/07 20:29,6/26/07 21:09,,6/27/07 19:20,6/27/07 19:23,,0.92,0.95,0.94,0:43:00,25.09,TRUE
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c35-6,Haustrum haustorium,EPFS Rocks,17.1,Notoacmea Radial,Rakautara & Paia Point,3.7,,FALSE,0.004,FALSE,,100,0,,6/27/07 14:32,6/27/07 15:36,,6/27/07 22:39,6/27/07 23:39,,0.29,0.38,0.34,2:04:00,10.4,TRUE
2007,H-Times-TopLab-MidTemp,Aerated,14.5,c35-6,Haustrum haustorium,EPFS Rocks,17.1,Notoacmea Radial,Rakautara & Paia Point,3.7,,FALSE,0.004,FALSE,,100,0,,6/27/07 14:32,6/27/07 15:36,,6/27/07 22:39,6/27/07 23:39,,0.29,0.38,0.34,2:04:00,10.4,TRUE
2007,H-Times-TopLab-HighTemp,Aerated,17.3,c17-6,Haustrum haustorium,EPFS Rocks,15.4,Notoacmea Black,Rakautara & Paia Point,4.6,,FALSE,0.008,FALSE,,100,0,,6/27/07 23:43,6/28/07 7:39,,6/27/07 23:43,6/28/07 7:39,,0,0.33,0.17,15:52:00,1.49,FALSE
